case_key,material_key,material_title,condition_key,condition_label,protocol_path,setting_index,setting_label,candidate_index,base_fwhm,eta,peak_asymmetry,particle_size,rwp,n_peaks,ranking_score,rank
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",41,0.02,0.5,0.0,10.0,0.38614584498015686,149,15.286145844980156,39
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",34,0.02,0.5,0.0,10.0,0.41409787254265024,149,15.31409787254265,40
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",37,0.02,0.5,0.0,10.0,0.7299265946948871,146,15.32992659469489,41
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",7,0.02,0.5,0.0,10.0,1.083596692855267,143,15.383596692855267,42
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",44,0.02,0.5,0.0,10.0,0.40271490082451555,150,15.402714900824515,43
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",0,0.02,0.5,0.0,10.0,0.423765126371169,150,15.423765126371169,44
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",81,0.02,0.5,0.0,10.0,0.5618966955422676,149,15.461896695542269,45
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",43,0.02,0.5,0.0,10.0,0.4233621068338379,152,15.62336210683384,46
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",25,0.02,0.5,0.0,10.0,0.6813865034739581,151,15.781386503473959,47
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",47,0.02,0.5,0.0,10.0,0.4570120491502637,154,15.857012049150264,48
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",24,0.02,0.5,0.0,10.0,0.6769528966913938,152,15.876952896691394,49
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",68,0.02,0.5,0.0,10.0,0.3852135282419299,155,15.88521352824193,50
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",72,0.02,0.5,0.0,10.0,0.3840819538604989,156,15.9840819538605,51
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",9,0.02,0.5,0.0,10.0,0.4548048232363772,156,16.054804823236378,52
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",6,0.02,0.5,0.0,10.0,0.3663045875894066,157,16.066304587589407,53
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",64,0.02,0.5,0.0,10.0,0.38258335028596985,158,16.18258335028597,54
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",48,0.02,0.5,0.0,10.0,0.9378607914401543,153,16.237860791440156,55
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",16,0.02,0.5,0.0,10.0,0.7094990788922871,156,16.309499078892287,56
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",21,0.02,0.5,0.0,10.0,0.6332616709420058,157,16.333261670942008,57
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",18,0.02,0.5,0.0,10.0,0.3498168364616279,160,16.349816836461628,58
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",57,0.02,0.5,0.0,10.0,0.6487253544093113,158,16.448725354409312,59
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",58,0.02,0.5,0.0,10.0,0.45618384510273824,160,16.45618384510274,60
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",85,0.02,0.5,0.0,10.0,0.4562505698999136,164,16.856250569899917,61
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",40,0.02,0.5,0.0,10.0,0.6137865551679627,163,16.913786555167963,62
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",17,0.02,0.5,0.0,10.0,0.7135815966048952,163,17.013581596604897,63
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",15,0.02,0.5,0.0,10.0,0.4816217471127196,167,17.181621747112718,64
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",11,0.02,0.5,0.0,10.0,0.4612065725372215,168,17.261206572537223,65
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",56,0.02,0.5,0.0,10.0,0.4711391424822972,168,17.271139142482298,66
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",70,0.02,0.5,0.0,10.0,0.40624505799177607,170,17.406245057991775,67
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",61,0.02,0.5,0.0,10.0,0.43108937112014545,170,17.431089371120144,68
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",33,0.02,0.5,0.0,10.0,0.44459234264031244,170,17.444592342640313,69
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",95,0.02,0.5,0.0,10.0,0.6038759727820979,170,17.6038759727821,70
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",36,0.02,0.5,0.0,10.0,0.46738660909064067,175,17.967386609090642,71
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",90,0.02,0.5,0.0,10.0,0.6314149221326779,174,18.03141492213268,72
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",31,0.02,0.5,0.0,10.0,0.5912969315482772,175,18.09129693154828,73
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",54,0.02,0.5,0.0,10.0,0.6936396943862082,174,18.093639694386212,74
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",79,0.02,0.5,0.0,10.0,0.5904363458201871,178,18.390436345820188,75
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",73,0.02,0.5,0.0,10.0,0.9001161936831135,175,18.400116193683115,76
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",76,0.02,0.5,0.0,10.0,0.7177533992500238,183,19.017753399250026,77
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",78,0.02,0.5,0.0,10.0,0.6015294949391218,189,19.501529494939124,78
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",46,0.02,0.5,0.0,10.0,0.5626061092192992,195,20.0626061092193,79
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",49,0.02,0.5,0.0,10.0,0.4494079607851633,210,21.449407960785162,80
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",93,0.02,0.5,0.0,10.0,0.5519922124014076,216,22.15199221240141,81
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",60,0.02,0.5,0.0,10.0,0.42193938266481373,220,22.421939382664814,82
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",52,0.02,0.5,0.0,10.0,0.6502776481967263,229,23.55027764819673,83
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",45,0.02,0.5,0.0,10.0,0.42344724236345677,245,24.92344724236346,84
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",35,0.02,0.5,0.0,10.0,0.7653824896546311,247,25.465382489654633,85
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",66,0.02,0.5,0.0,10.0,0.571119339342484,249,25.471119339342486,86
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",77,0.02,0.5,0.0,10.0,0.8976564158281711,246,25.49765641582817,87
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",71,0.02,0.5,0.0,10.0,0.40127135312014545,262,26.601271353120147,88
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",30,0.02,0.5,0.0,10.0,0.4243552845153302,276,28.02435528451533,89
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",62,0.02,0.5,0.0,10.0,0.6073837053877845,281,28.707383705387787,90
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",51,0.02,0.5,0.0,10.0,0.5292227380411623,283,28.829222738041164,91
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",55,0.02,0.5,0.0,10.0,0.357626476133002,286,28.957626476133004,92
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",86,0.02,0.5,0.0,10.0,0.6162458559954704,290,29.61624585599547,93
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",10,0.02,0.5,0.0,10.0,0.9046281579159045,288,29.704628157915906,94
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",38,0.02,0.5,0.0,10.0,0.6489422501643604,295,30.14894225016436,95
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",94,0.02,0.5,0.0,10.0,0.3420319841584324,300,30.34203198415843,96
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,1,"f0.02
tau=10",8,0.02,0.5,0.0,10.0,0.3771790579817973,318,32.177179057981796,97
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",22,0.02,0.5,0.0,20.0,0.6273025892382058,94,10.027302589238205,1
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",12,0.02,0.5,0.0,20.0,0.724493202688754,95,10.224493202688754,2
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",80,0.02,0.5,0.0,20.0,0.6292404209763001,97,10.329240420976301,3
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",27,0.02,0.5,0.0,20.0,0.8751333624312922,102,11.075133362431293,4
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",92,0.02,0.5,0.0,20.0,0.6273956286209608,108,11.427395628620962,5
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",50,0.02,0.5,0.0,20.0,0.5759183117118131,112,11.775918311711814,6
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",28,0.02,0.5,0.0,20.0,0.596593703621927,116,12.196593703621929,7
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",3,0.02,0.5,0.0,20.0,0.5805842405828516,121,12.680584240582853,8
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",26,0.02,0.5,0.0,20.0,0.4996872045679699,126,13.09968720456797,9
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",1,0.02,0.5,0.0,20.0,0.6512219287702052,126,13.251221928770207,10
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",74,0.02,0.5,0.0,20.0,0.6586253003900068,126,13.258625300390008,11
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",88,0.02,0.5,0.0,20.0,0.5119884903558737,128,13.311988490355875,12
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",39,0.02,0.5,0.0,20.0,0.59056317227297,128,13.390563172272971,13
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",87,0.02,0.5,0.0,20.0,0.4546634863015747,130,13.454663486301575,14
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",20,0.02,0.5,0.0,20.0,0.5692863883687084,129,13.469286388368708,15
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",91,0.02,0.5,0.0,20.0,0.5998505581886759,132,13.799850558188677,16
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",75,0.02,0.5,0.0,20.0,0.5939109821468939,133,13.893910982146895,17
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",19,0.02,0.5,0.0,20.0,0.5099467995404994,135,14.009946799540499,18
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",14,0.02,0.5,0.0,20.0,0.7157670505417573,134,14.115767050541757,19
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",29,0.02,0.5,0.0,20.0,0.6538685578961109,135,14.15386855789611,20
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",84,0.02,0.5,0.0,20.0,0.8061308650862428,134,14.206130865086243,21
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",69,0.02,0.5,0.0,20.0,0.6319764544593501,136,14.231976454459351,22
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",67,0.02,0.5,0.0,20.0,0.5230987959122978,138,14.323098795912298,23
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",96,0.02,0.5,0.0,20.0,0.44706970697464105,139,14.347069706974642,24
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",63,0.02,0.5,0.0,20.0,0.4662097778375218,139,14.366209777837522,25
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",4,0.02,0.5,0.0,20.0,0.5407409166307025,139,14.440740916630702,26
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",59,0.02,0.5,0.0,20.0,0.3428019374569744,141,14.442801937456975,27
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",2,0.02,0.5,0.0,20.0,0.47358426575922863,141,14.57358426575923,28
ceo2_particle__comp,ceo2_particle,Nanocrystalline CeO2,comp,Comp,experimental_protocols/particles_CeO2_protocol_titanrtx/Hydrolyse_ID10_20min_3-56_boro_0p8_protocol_Ce4O8.pkl,2,"f0.02
tau=20",5,0.02,0.5,0.0,20.0,0.5079578873693374,141,14.60795788736934,29
